iter	Passed	Remaining
1669	28300	39484
1670	28315	39466
1671	28330	39446
1672	28345	39426
1673	28360	39407
1674	28375	39386
1675	28389	39365
1676	28404	39346
1677	28419	39326
1678	28434	39306
1679	28448	39286
1680	28464	39268
1681	28479	39248
1682	28496	39230
1683	28510	39210
1684	28526	39192
1685	28541	39173
1686	28557	39154
1687	28573	39136
1688	28589	39118
1689	28605	39099
1690	28620	39080
1691	28638	39064
1692	28655	39048
1693	28671	39030
1694	28687	39012
1695	28704	38994
1696	28720	38976
1697	28736	38957
1698	28751	38938
1699	28767	38921
1700	28783	38902
1701	28799	38885
1702	28815	38865
1703	28830	38847
1704	28845	38827
1705	28861	38809
1706	28877	38790
1707	28892	38771
1708	28907	38752
1709	28922	38733
1710	28937	38713
1711	28954	38696
1712	28969	38676
1713	28984	38657
1714	29001	38639
1715	29015	38620
1716	29030	38600
1717	29045	38581
1718	29061	38562
1719	29076	38543
1720	29092	38524
1721	29108	38506
1722	29122	38486
1723	29142	38473
1724	29158	38455
1725	29174	38437
1726	29189	38418
1727	29205	38400
1728	29222	38382
1729	29236	38362
1730	29251	38343
1731	29266	38323
1732	29281	38304
1733	29298	38287
1734	29314	38268
1735	29330	38250
1736	29345	38232
1737	29361	38213
1738	29376	38194
1739	29392	38176
1740	29408	38158
1741	29424	38139
1742	29439	38121
1743	29455	38102
1744	29469	38082
1745	29485	38063
1746	29500	38045
1747	29515	38025
1748	29529	38005
1749	29544	37986
1750	29559	37966
1751	29574	37947
1752	29589	37928
1753	29604	37908
1754	29619	37889
1755	29638	37875
1756	29654	37857
1757	29669	37837
1758	29684	37818
1759	29699	37798
1760	29714	37780
1761	29729	37760
1762	29743	37740
1763	29758	37721
1764	29773	37701
1765	29788	37683
1766	29804	37664
1767	29819	37645
1768	29835	37627
1769	29850	37607
1770	29865	37588
1771	29880	37569
1772	29895	37550
1773	29910	37531
1774	29925	37511
1775	29940	37493
1776	29955	37473
1777	29970	37454
1778	29984	37434
1779	29999	37414
1780	30014	37395
1781	30028	37376
1782	30043	37355
1783	30057	37335
1784	30071	37315
1785	30087	37297
1786	30102	37278
1787	30116	37258
1788	30135	37244
1789	30150	37225
1790	30165	37205
1791	30179	37185
1792	30195	37166
1793	30212	37150
1794	30226	37131
1795	30242	37112
1796	30256	37092
1797	30270	37072
1798	30285	37052
1799	30299	37032
1800	30313	37013
1801	30329	36994
1802	30343	36974
1803	30358	36955
1804	30373	36935
1805	30388	36916
1806	30402	36897
1807	30417	36877
1808	30432	36858
1809	30446	36838
1810	30461	36819
1811	30474	36798
1812	30491	36781
1813	30506	36762
1814	30520	36742
1815	30534	36722
1816	30549	36703
1817	30564	36683
1818	30580	36666
1819	30594	36646
1820	30609	36627
1821	30625	36609
1822	30641	36591
1823	30655	36571
1824	30670	36552
1825	30685	36533
1826	30699	36513
1827	30714	36494
1828	30729	36475
1829	30744	36456
1830	30758	36436
1831	30773	36417
1832	30788	36398
1833	30802	36378
1834	30816	36358
1835	30831	36339
1836	30845	36319
1837	30859	36299
1838	30874	36280
1839	30889	36262
1840	30904	36243
1841	30919	36223
1842	30935	36205
1843	30950	36186
1844	30964	36167
1845	30986	36156
1846	31006	36143
1847	31022	36125
1848	31037	36107
1849	31053	36089
1850	31069	36071
1851	31084	36052
1852	31099	36034
1853	31114	36015
1854	31150	36020
1855	31169	36005
1856	31184	35987
1857	31199	35968
1858	31214	35949
1859	31245	35949
1860	31282	35955
1861	31308	35949
1862	31336	35945
1863	31363	35940
1864	31392	35937
1865	31419	35932
1866	31446	35926
1867	31473	35921
1868	31503	35919
1869	31548	35935
1870	31581	35936
1871	31599	35920
1872	31627	35916
1873	31643	35898
1874	31658	35879
1875	31674	35861
1876	31689	35842
1877	31704	35823
1878	31720	35805
1879	31736	35788
1880	31752	35770
1881	31767	35751
1882	31786	35736
1883	31808	35724
1884	31830	35714
1885	31849	35699
1886	31868	35685
1887	31890	35673
1888	31913	35663
1889	31931	35648
1890	31949	35632
1891	31967	35617
1892	31986	35602
1893	32007	35590
1894	32026	35575
1895	32044	35560
1896	32058	35539
1897	32076	35523
1898	32095	35510
1899	32112	35492
1900	32134	35481
1901	32160	35474
1902	32181	35462
1903	32200	35447
1904	32217	35430
1905	32240	35420
1906	32258	35404
1907	32275	35387
1908	32290	35369
1909	32308	35353
1910	32327	35338
1911	32343	35320
1912	32358	35301
1913	32376	35285
1914	32393	35268
1915	32409	35250
1916	32425	35232
1917	32441	35215
1918	32457	35198
1919	32473	35179
1920	32492	35164
1921	32510	35149
1922	32526	35130
1923	32541	35112
1924	32557	35094
1925	32573	35076
1926	32588	35057
1927	32603	35038
1928	32620	35021
1929	32637	35005
1930	32653	34987
1931	32669	34969
1932	32684	34950
1933	32700	34932
1934	32716	34914
1935	32735	34899
1936	32749	34880
1937	32764	34861
1938	32779	34841
1939	32793	34822
1940	32808	34802
1941	32823	34783
1942	32837	34764
1943	32852	34744
1944	32866	34725
1945	32880	34705
1946	32894	34685
1947	32909	34666
1948	32923	34646
1949	32938	34627
1950	32952	34608
1951	32967	34588
1952	32981	34569
1953	32995	34549
1954	33010	34530
1955	33025	34511
1956	33040	34492
1957	33056	34474
1958	33070	34455
1959	33087	34437
1960	33104	34420
1961	33124	34407
1962	33139	34388
1963	33157	34372
1964	33172	34353
1965	33186	34334
1966	33200	34314
1967	33214	34294
1968	33230	34276
1969	33244	34257
1970	33263	34242
1971	33281	34226
1972	33297	34209
1973	33314	34191
1974	33330	34173
1975	33345	34155
1976	33361	34138
1977	33377	34119
1978	33393	34102
1979	33408	34083
1980	33425	34066
1981	33441	34048
1982	33456	34030
1983	33474	34014
1984	33490	33996
1985	33509	33981
1986	33524	33963
1987	33539	33943
1988	33553	33924
1989	33568	33905
1990	33582	33886
1991	33597	33867
1992	33611	33848
1993	33632	33834
1994	33647	33815
1995	33662	33797
1996	33677	33778
1997	33692	33760
1998	33707	33741
1999	33724	33724
2000	33739	33706
2001	33755	33688
2002	33770	33669
2003	33786	33651
2004	33801	33633
2005	33817	33615
2006	33833	33597
2007	33849	33579
2008	33865	33562
2009	33881	33544
2010	33897	33526
2011	33914	33509
2012	33930	33491
2013	33945	33473
2014	33962	33456
2015	33978	33439
2016	33994	33421
2017	34010	33403
2018	34027	33387
2019	34044	33370
2020	34061	33353
2021	34078	33336
2022	34096	33321
2023	34114	33305
2024	34136	33293
2025	34162	33285
2026	34194	33283
2027	34219	33275
2028	34244	33265
2029	34276	33262
2030	34306	33259
2031	34339	33257
2032	34367	33251
2033	34384	33235
2034	34408	33224
2035	34430	33212
2036	34455	33203
2037	34477	33192
2038	34499	33179
2039	34520	33166
2040	34535	33147
2041	34557	33135
2042	34582	33127
2043	34606	33117
2044	34637	33113
2045	34666	33107
2046	34692	33099
2047	34718	33091
2048	34744	33082
2049	34769	33073
2050	34791	33061
2051	34812	33048
2052	34836	33037
2053	34860	33027
2054	34887	33019
2055	34914	33012
2056	34945	33008
2057	35377	33383
2058	35407	33378
2059	35430	33366
2060	35453	33354
2061	35477	33343
2062	35501	33333
2063	35527	33323
2064	35552	33314
2065	35581	33308
2066	35611	33302
2067	35640	33296
2068	35663	33284
2069	35709	33294
2070	35756	33304
2071	35795	33307
2072	35832	33308
2073	35873	33313
2074	35912	33316
2075	35943	33312
2076	35970	33303
2077	36001	33298
2078	36030	33291
2079	36064	33290
2080	36091	33282
2081	36119	33274
2082	36147	33266
2083	36176	33260
2084	36204	33252
2085	36230	33242
2086	36259	33236
2087	36290	33231
2088	36322	33227
2089	36348	33217
2090	36371	33205
2091	36389	33189
2092	36405	33170
2093	36422	33152
2094	36438	33134
2095	36456	33116
2096	36471	33097
2097	36500	33090
2098	36520	33075
2099	36536	33056
2100	36551	33037
2101	36573	33024
2102	36599	33014
2103	36624	33004
2104	36649	32993
2105	36677	32985
2106	36695	32968
2107	36712	32950
2108	36728	32931
2109	36744	32913
2110	36764	32898
2111	36789	32887
2112	36809	32872
2113	36824	32852
2114	36839	32833
2115	36854	32813
2116	36869	32794
2117	36885	32775
2118	36900	32755
2119	36915	32735
2120	36930	32716
2121	36945	32697
2122	36961	32678
2123	36975	32658
2124	36990	32638
2125	37005	32618
2126	37019	32599
2127	37038	32583
2128	37053	32563
2129	37073	32548
2130	37088	32528
2131	37104	32509
2132	37118	32489
2133	37134	32470
2134	37149	32451
2135	37164	32432
2136	37180	32413
2137	37195	32394
2138	37211	32374
2139	37227	32356
2140	37242	32337
2141	37258	32318
2142	37272	32297
2143	37287	32279
2144	37303	32260
2145	37318	32240
2146	37337	32224
2147	37352	32205
2148	37367	32185
2149	37381	32165
2150	37395	32145
2151	37409	32125
2152	37424	32105
2153	37439	32086
2154	37454	32066
2155	37468	32046
2156	37484	32027
2157	37498	32007
2158	37514	31988
2159	37529	31969
2160	37543	31949
2161	37559	31930
2162	37578	31914
2163	37594	31895
2164	37610	31877
2165	37627	31859
2166	37642	31840
2167	37658	31822
2168	37675	31804
2169	37693	31787
2170	37709	31768
2171	37724	31749
2172	37738	31729
2173	37753	31710
2174	37768	31690
2175	37783	31671
2176	37797	31651
2177	37811	31631
2178	37827	31612
2179	37842	31593
2180	37857	31574
2181	37873	31555
2182	37889	31536
2183	37906	31519
2184	37922	31500
2185	37937	31481
2186	37953	31463
2187	37969	31444
2188	37984	31425
2189	38001	31407
2190	38018	31389
2191	38032	31370
2192	38046	31349
2193	38062	31331
2194	38078	31312
2195	38092	31292
2196	38107	31273
2197	38121	31253
2198	38135	31233
2199	38150	31213
2200	38165	31195
2201	38180	31175
2202	38194	31155
2203	38209	31136
2204	38225	31117
2205	38240	31098
2206	38255	31079
2207	38272	31061
2208	38287	31042
2209	38303	31024
2210	38320	31006
2211	38335	30987
2212	38351	30968
2213	38367	30950
2214	38383	30931
2215	38398	30913
2216	38420	30899
2217	38442	30885
2218	38459	30867
2219	38475	30849
2220	38491	30831
2221	38507	30813
2222	38524	30795
2223	38540	30776
2224	38559	30761
2225	38575	30742
2226	38592	30724
2227	38609	30707
2228	38624	30688
2229	38639	30669
2230	38655	30650
2231	38672	30632
2232	38687	30614
2233	38703	30595
2234	38718	30576
2235	38734	30557
2236	38749	30539
2237	38765	30520
2238	38780	30501
2239	38795	30481
2240	38809	30462
2241	38823	30442
2242	38837	30422
2243	38852	30402
2244	38866	30383
2245	38881	30364
2246	38897	30345
2247	38913	30327
2248	38928	30308
2249	38943	30289
2250	38959	30270
2251	38974	30251
2252	38988	30232
2253	39004	30213
2254	39019	30194
2255	39033	30175
2256	39048	30156
2257	39066	30139
2258	39081	30120
2259	39097	30101
2260	39116	30085
2261	39138	30072
2262	39158	30056
2263	39182	30044
2264	39200	30027
2265	39219	30011
2266	39234	29992
2267	39248	29972
2268	39263	29953
2269	39278	29934
2270	39293	29915
2271	39311	29899
2272	39326	29879
2273	39340	29859
2274	39354	29840
2275	39369	29820
2276	39384	29801
2277	39399	29782
2278	39415	29764
2279	39430	29746
2280	39447	29728
2281	39462	29709
2282	39478	29690
2283	39494	29672
2284	39511	29654
2285	39527	29637
2286	39542	29617
2287	39560	29601
2288	39575	29582
2289	39591	29563
2290	39606	29544
2291	39621	29525
2292	39636	29506
2293	39652	29488
2294	39667	29469
2295	39681	29450
2296	39696	29430
2297	39711	29411
2298	39726	29393
2299	39741	29374
2300	39756	29355
2301	39772	29336
2302	39786	29317
2303	39801	29298
2304	39815	29278
2305	39830	29259
2306	39845	29240
2307	39861	29222
2308	39878	29204
2309	39894	29186
2310	39910	29168
2311	39926	29150
2312	39942	29132
2313	39958	29114
2314	39974	29096
2315	39990	29077
2316	40010	29062
2317	40025	29043
2318	40043	29026
2319	40066	29013
2320	40082	28995
2321	40104	28981
2322	40122	28965
2323	40151	28956
2324	40169	28939
2325	40184	28920
2326	40207	28907
2327	40223	28889
2328	40240	28871
2329	40261	28856
2330	40278	28839
2331	40297	28823
2332	40317	28808
2333	40336	28792
2334	40356	28776
2335	40371	28757
2336	40387	28739
2337	40406	28723
2338	40425	28707
2339	40443	28690
2340	40461	28674
2341	40477	28655
2342	40502	28644
2343	40521	28627
2344	40543	28613
2345	40574	28606
2346	40597	28592
2347	40617	28577
2348	40636	28561
2349	40653	28543
2350	40669	28525
2351	40684	28507
2352	40699	28488
2353	40715	28469
2354	40731	28451
2355	40747	28433
2356	40762	28414
2357	40778	28396
2358	40794	28378
2359	40810	28359
2360	40826	28341
2361	40841	28322
2362	40858	28305
2363	40877	28289
2364	40894	28271
2365	40910	28253
2366	40927	28236
2367	40945	28219
2368	40967	28205
2369	40988	28190
2370	41009	28175
2371	41026	28158
2372	41048	28144
2373	41063	28125
2374	41080	28107
2375	41097	28089
2376	41113	28071
2377	41129	28053
2378	41145	28035
2379	41162	28017
2380	41177	27999
2381	41193	27981
2382	41210	27963
2383	41227	27946
2384	41244	27928
2385	41261	27911
2386	41277	27892
2387	41293	27874
2388	41310	27857
2389	41327	27839
2390	41344	27822
2391	41361	27804
2392	41378	27787
2393	41394	27769
2394	41410	27751
2395	41426	27732
2396	41443	27715
2397	41459	27697
2398	41475	27678
2399	41491	27660
2400	41506	27642
2401	41522	27624
2402	41542	27608
2403	41558	27590
2404	41575	27572
2405	41591	27554
2406	41607	27536
2407	41623	27518
2408	41639	27500
2409	41655	27482
2410	41670	27463
2411	41686	27445
2412	41701	27426
2413	41717	27408
2414	41732	27389
2415	41747	27370
2416	41762	27352
2417	41778	27334
2418	41793	27315
2419	41808	27296
2420	41825	27278
2421	41841	27260
2422	41856	27241
2423	41871	27223
2424	41888	27206
2425	41914	27194
2426	41933	27178
2427	41950	27160
2428	41966	27142
2429	41988	27128
2430	42003	27109
2431	42024	27094
2432	42047	27080
2433	42062	27062
2434	42083	27047
2435	42098	27028
2436	42114	27010
2437	42131	26993
2438	42147	26974
2439	42162	26956
2440	42179	26938
2441	42194	26920
2442	42210	26902
2443	42230	26886
2444	42246	26868
2445	42262	26850
2446	42277	26831
2447	42293	26813
2448	42308	26794
2449	42324	26776
2450	42339	26758
2451	42354	26739
2452	42369	26720
2453	42385	26702
2454	42400	26683
2455	42415	26665
2456	42432	26647
2457	42448	26629
2458	42464	26611
2459	42481	26594
2460	42497	26576
2461	42513	26558
2462	42530	26540
2463	42549	26524
2464	42571	26510
2465	42601	26500
2466	42630	26490
2467	42661	26481
2468	42687	26470
2469	42710	26456
2470	42732	26441
2471	42748	26423
2472	42765	26406
2473	42781	26388
2474	42797	26370
2475	42813	26352
2476	42828	26333
2477	42844	26315
2478	42860	26296
2479	42875	26278
2480	42890	26259
2481	42905	26240
2482	42920	26222
2483	42936	26204
2484	42951	26186
2485	42967	26167
2486	42983	26149
2487	42999	26131
2488	43017	26114
2489	43043	26102
2490	43058	26084
2491	43074	26065
2492	43090	26047
2493	43106	26030
2494	43121	26011
2495	43136	25992
2496	43150	25973
2497	43164	25954
2498	43179	25935
2499	43194	25916
2500	43208	25897
2501	43222	25878
2502	43237	25859
2503	43252	25840
2504	43268	25822
2505	43283	25803
2506	43298	25785
2507	43312	25766
2508	43327	25747
2509	43341	25728
2510	43356	25709
2511	43371	25691
2512	43386	25672
2513	43400	25653
2514	43415	25634
2515	43429	25615
2516	43444	25596
2517	43459	25578
2518	43473	25559
2519	43487	25540
2520	43502	25521
2521	43516	25502
2522	43534	25485
2523	43549	25467
2524	43563	25447
2525	43577	25428
2526	43591	25409
2527	43606	25391
2528	43622	25373
2529	43636	25354
2530	43651	25335
2531	43669	25318
2532	43684	25300
2533	43699	25281
2534	43714	25262
2535	43728	25244
2536	43742	25224
2537	43758	25206
2538	43772	25187
2539	43786	25168
2540	43801	25150
2541	43815	25131
2542	43830	25112
2543	43844	25093
2544	43859	25074
2545	43873	25055
2546	43888	25037
2547	43903	25018
2548	43918	25000
2549	43933	24981
2550	43948	24963
2551	43964	24945
2552	43979	24926
2553	43994	24908
2554	44009	24889
2555	44025	24871
2556	44042	24854
2557	44056	24835
2558	44071	24816
2559	44085	24798
2560	44100	24779
2561	44114	24760
2562	44129	24741
2563	44143	24723
2564	44158	24704
2565	44173	24686
2566	44187	24667
2567	44201	24648
2568	44216	24629
2569	44230	24610
2570	44245	24592
2571	44263	24575
2572	44277	24556
2573	44293	24538
2574	44307	24519
2575	44322	24501
2576	44336	24482
2577	44351	24463
2578	44365	24444
2579	44380	24426
2580	44394	24407
2581	44408	24388
2582	44423	24369
2583	44437	24351
2584	44452	24332
2585	44466	24313
2586	44480	24295
2587	44495	24276
2588	44509	24257
2589	44526	24240
2590	44543	24222
2591	44557	24203
2592	44571	24185
2593	44586	24166
2594	44601	24148
2595	44615	24129
2596	44630	24110
2597	44645	24092
2598	44661	24075
2599	44677	24057
2600	44692	24038
2601	44706	24019
2602	44721	24001
2603	44735	23982
2604	44751	23964
2605	44766	23946
2606	44779	23927
2607	44794	23908
2608	44808	23889
2609	44823	23871
2610	44838	23853
2611	44852	23834
2612	44867	23816
2613	44883	23798
2614	44898	23779
2615	44912	23761
2616	44927	23742
2617	44945	23725
2618	44959	23707
2619	44974	23688
2620	44989	23670
2621	45004	23652
2622	45018	23633
2623	45037	23617
2624	45052	23598
2625	45074	23584
2626	45096	23569
2627	45112	23552
2628	45127	23533
2629	45141	23514
2630	45155	23495
2631	45169	23477
2632	45183	23458
2633	45197	23439
2634	45212	23421
2635	45226	23402
2636	45244	23385
2637	45260	23367
2638	45274	23349
2639	45289	23330
2640	45303	23312
2641	45318	23293
2642	45332	23275
2643	45347	23256
2644	45362	23238
2645	45376	23220
2646	45391	23201
2647	45406	23183
2648	45420	23164
2649	45436	23146
2650	45450	23128
2651	45465	23109
2652	45479	23091
2653	45494	23072
2654	45508	23054
2655	45524	23036
2656	45539	23018
2657	45554	22999
2658	45568	22981
2659	45584	22963
2660	45599	22945
2661	45614	22927
2662	45629	22909
2663	45647	22892
2664	45662	22874
2665	45677	22856
2666	45692	22837
2667	45707	22819
2668	45722	22801
2669	45737	22783
2670	45753	22765
2671	45769	22747
2672	45784	22729
2673	45798	22711
2674	45814	22692
2675	45828	22674
2676	45844	22656
2677	45858	22638
2678	45873	22619
2679	45888	22601
2680	45903	22583
2681	45918	22565
2682	45933	22547
2683	45950	22530
2684	45966	22512
2685	45983	22495
2686	46000	22477
2687	46019	22462
2688	46039	22446
2689	46054	22428
2690	46069	22409
2691	46083	22391
2692	46098	22373
2693	46112	22354
2694	46127	22336
2695	46143	22318
2696	46157	22300
2697	46173	22282
2698	46187	22263
2699	46202	22245
2700	46219	22228
2701	46241	22213
2702	46263	22199
2703	46284	22183
2704	46299	22165
2705	46314	22147
2706	46330	22129
2707	46345	22111
2708	46360	22093
2709	46374	22075
2710	46390	22057
2711	46405	22039
2712	46420	22021
2713	46435	22003
2714	46450	21984
2715	46464	21966
2716	46479	21948
2717	46495	21930
2718	46510	21912
2719	46530	21896
2720	46544	21878
2721	46559	21859
2722	46573	21841
2723	46589	21823
2724	46603	21805
2725	46620	21788
2726	46637	21770
2727	46653	21753
2728	46668	21735
2729	46683	21717
2730	46698	21699
2731	46714	21681
2732	46729	21663
2733	46745	21645
2734	46760	21627
2735	46775	21609
2736	46789	21591
2737	46804	21573
2738	46819	21555
2739	46835	21537
2740	46851	21519
2741	46866	21501
2742	46882	21484
2743	46897	21466
2744	46912	21448
2745	46928	21430
2746	46943	21412
2747	46958	21394
2748	46972	21376
2749	46987	21357
2750	47003	21340
2751	47021	21323
2752	47037	21305
2753	47052	21287
2754	47067	21269
2755	47082	21252
2756	47097	21233
2757	47112	21215
2758	47126	21197
2759	47141	21179
2760	47156	21161
2761	47171	21143
2762	47186	21125
2763	47201	21107
2764	47219	21090
2765	47235	21073
2766	47251	21055
2767	47267	21037
2768	47281	21019
2769	47296	21001
2770	47311	20983
2771	47327	20966
2772	47342	20948
2773	47358	20930
2774	47372	20912
2775	47387	20894
2776	47402	20876
2777	47416	20857
2778	47430	20839
2779	47445	20821
2780	47461	20803
2781	47475	20785
2782	47490	20767
2783	47508	20750
2784	47525	20733
2785	47540	20715
2786	47555	20697
2787	47570	20679
2788	47586	20662
2789	47600	20643
2790	47619	20627
2791	47634	20609
2792	47649	20591
2793	47663	20573
2794	47678	20555
2795	47693	20537
2796	47709	20519
2797	47724	20502
2798	47739	20484
2799	47754	20466
2800	47770	20448
2801	47784	20430
2802	47800	20412
2803	47814	20394
2804	47830	20377
2805	47846	20359
2806	47861	20341
2807	47876	20323
2808	47891	20305
2809	47905	20287
2810	47920	20269
2811	47935	20251
2812	47950	20233
2813	47966	20216
2814	47981	20198
2815	47996	20180
2816	48014	20163
2817	48029	20145
2818	48044	20127
2819	48058	20109
2820	48072	20091
2821	48087	20073
2822	48102	20055
2823	48116	20037
2824	48131	20019
2825	48146	20001
2826	48160	19983
2827	48176	19965
2828	48190	19947
2829	48207	19930
2830	48223	19912
2831	48238	19894
2832	48254	19877
2833	48269	19859
2834	48284	19841
2835	48299	19823
2836	48314	19805
2837	48329	19787
2838	48344	19770
2839	48358	19752
2840	48373	19734
2841	48388	19716
2842	48402	19698
2843	48417	19680
2844	48432	19662
2845	48446	19644
2846	48461	19626
2847	48476	19608
2848	48491	19590
2849	48510	19574
2850	48524	19556
2851	48539	19538
2852	48553	19520
2853	48567	19502
2854	48582	19484
2855	48599	19466
2856	48615	19449
2857	48630	19431
2858	48644	19413
2859	48659	19395
2860	48675	19378
2861	48689	19360
2862	48704	19342
2863	48718	19324
2864	48733	19306
2865	48747	19288
2866	48762	19270
2867	48777	19252
2868	48792	19234
2869	48807	19216
2870	48821	19198
2871	48837	19181
2872	48852	19163
2873	48866	19145
2874	48881	19127
2875	48896	19109
2876	48911	19092
2877	48926	19074
2878	48941	19056
2879	48956	19038
2880	48970	19020
2881	48985	19002
2882	49004	18986
2883	49018	18968
2884	49033	18950
2885	49049	18933
2886	49062	18914
2887	49077	18897
2888	49093	18879
2889	49108	18861
2890	49122	18843
2891	49137	18825
2892	49151	18807
2893	49166	18789
2894	49180	18771
2895	49198	18755
2896	49213	18737
2897	49229	18719
2898	49243	18701
2899	49257	18684
2900	49272	18666
2901	49287	18648
2902	49301	18630
2903	49316	18612
2904	49330	18594
2905	49344	18576
2906	49359	18558
2907	49374	18540
2908	49389	18523
2909	49403	18505
2910	49417	18487
2911	49432	18469
2912	49447	18451
2913	49462	18433
2914	49476	18415
2915	49492	18398
2916	49510	18381
2917	49525	18363
2918	49540	18346
2919	49554	18328
2920	49569	18310
2921	49585	18293
2922	49602	18276
2923	49616	18258
2924	49631	18240
2925	49646	18222
2926	49661	18205
2927	49675	18187
2928	49689	18169
2929	49704	18151
2930	49719	18133
2931	49733	18115
2932	49748	18097
2933	49763	18080
2934	49777	18062
2935	49791	18044
2936	49806	18026
2937	49822	18009
2938	49836	17991
2939	49851	17973
2940	49866	17955
2941	49883	17939
2942	49898	17921
2943	49913	17903
2944	49928	17886
2945	49943	17868
2946	49958	17850
2947	49973	17833
2948	49989	17815
2949	50006	17798
2950	50020	17781
2951	50035	17763
2952	50050	17745
2953	50065	17727
2954	50080	17710
2955	50094	17692
2956	50109	17674
2957	50123	17656
2958	50138	17639
2959	50153	17621
2960	50168	17603
2961	50186	17587
2962	50201	17569
2963	50216	17552
2964	50231	17534
2965	50247	17517
2966	50262	17499
2967	50277	17481
2968	50291	17463
2969	50306	17446
2970	50321	17428
2971	50336	17410
2972	50350	17393
2973	50364	17375
2974	50379	17357
2975	50394	17339
2976	50408	17322
2977	50423	17304
2978	50438	17286
2979	50453	17269
2980	50467	17251
2981	50482	17233
2982	50501	17217
2983	50516	17200
2984	50531	17182
2985	50546	17164
2986	50561	17147
2987	50579	17130
2988	50594	17113
2989	50609	17095
2990	50624	17077
2991	50641	17060
2992	50658	17044
2993	50673	17026
2994	50687	17008
2995	50702	16991
2996	50717	16973
2997	50732	16955
2998	50747	16938
2999	50761	16920
3000	50775	16902
3001	50790	16884
3002	50804	16867
3003	50820	16850
3004	50835	16832
3005	50850	16814
3006	50865	16797
3007	50882	16780
3008	50909	16766
3009	50924	16749
3010	50938	16731
3011	50954	16714
3012	50969	16696
3013	50986	16679
3014	51003	16662
3015	51018	16645
3016	51033	16627
3017	51048	16610
3018	51063	16592
3019	51077	16574
3020	51092	16557
3021	51106	16539
3022	51121	16521
3023	51136	16504
3024	51151	16487
3025	51169	16470
3026	51186	16453
3027	51201	16435
3028	51216	16418
3029	51231	16400
3030	51246	16383
3031	51261	16365
3032	51276	16348
3033	51290	16330
3034	51305	16312
3035	51320	16295
3036	51334	16277
3037	51350	16260
3038	51366	16243
3039	51381	16225
3040	51395	16208
3041	51411	16190
3042	51425	16173
3043	51440	16155
3044	51455	16138
3045	51470	16120
3046	51486	16103
3047	51504	16086
3048	51519	16069
3049	51533	16051
3050	51548	16033
3051	51565	16017
3052	51580	15999
3053	51596	15982
3054	51610	15964
3055	51625	15947
3056	51641	15930
3057	51657	15912
3058	51672	15895
3059	51686	15877
3060	51701	15860
3061	51715	15842
3062	51730	15824
3063	51745	15807
3064	51760	15789
3065	51775	15772
3066	51790	15754
3067	51805	15737
3068	51820	15720
3069	51835	15702
3070	51850	15685
3071	51867	15668
3072	51881	15650
3073	51897	15633
3074	51912	15615
3075	51926	15598
3076	51940	15580
3077	51955	15563
3078	51970	15545
3079	51987	15528
3080	52010	15513
3081	52026	15496
3082	52042	15479
3083	52058	15462
3084	52074	15445
3085	52090	15428
3086	52106	15410
3087	52122	15393
3088	52137	15376
3089	52154	15359
3090	52171	15342
3091	52185	15324
3092	52200	15307
3093	52216	15290
3094	52231	15272
3095	52246	15255
3096	52259	15237
3097	52274	15220
3098	52290	15202
3099	52306	15185
3100	52320	15168
3101	52336	15151
3102	52352	15133
3103	52367	15116
3104	52383	15099
3105	52399	15082
3106	52415	15065
3107	52431	15047
3108	52446	15030
3109	52461	15013
3110	52478	14996
3111	52497	14980
3112	52512	14962
3113	52527	14945
3114	52544	14928
3115	52562	14911
3116	52578	14894
3117	52593	14877
3118	52609	14860
3119	52624	14842
3120	52640	14825
3121	52655	14808
3122	52671	14791
3123	52686	14773
3124	52702	14756
3125	52718	14739
3126	52734	14722
3127	52750	14705
3128	52766	14688
3129	52782	14671
3130	52799	14654
3131	52815	14637
3132	52831	14620
3133	52848	14603
3134	52864	14586
3135	52880	14569
3136	52914	14556
3137	52933	14540
3138	52955	14525
3139	52971	14508
3140	52993	14492
3141	53010	14475
3142	53029	14459
3143	53045	14442
3144	53061	14425
3145	53077	14408
3146	53093	14391
3147	53108	14373
3148	53122	14356
3149	53139	14339
3150	53157	14322
3151	53173	14305
3152	53188	14288
3153	53203	14270
3154	53218	14253
3155	53232	14235
3156	53247	14218
3157	53262	14201
3158	53277	14183
3159	53292	14166
3160	53307	14149
3161	53322	14131
3162	53338	14114
3163	53353	14097
3164	53369	14080
3165	53385	14062
3166	53400	14045
3167	53416	14028
3168	53434	14012
3169	53451	13995
3170	53468	13978
3171	53487	13961
3172	53504	13945
3173	53520	13928
3174	53536	13911
3175	53551	13893
3176	53567	13876
3177	53582	13859
3178	53596	13841
3179	53610	13824
3180	53625	13806
3181	53640	13789
3182	53655	13772
3183	53670	13754
3184	53685	13737
3185	53699	13719
3186	53714	13702
3187	53729	13685
3188	53744	13667
3189	53759	13650
3190	53773	13632
3191	53788	13615
3192	53803	13598
3193	53818	13580
3194	53838	13564
3195	53853	13547
3196	53869	13530
3197	53891	13514
3198	53906	13497
3199	53924	13481
3200	53942	13464
3201	53959	13447
3202	53977	13431
3203	53995	13414
3204	54012	13397
3205	54029	13380
3206	54045	13363
3207	54061	13346
3208	54077	13329
3209	54092	13312
3210	54107	13295
3211	54122	13277
3212	54138	13260
3213	54153	13243
3214	54168	13226
3215	54183	13209
3216	54198	13191
3217	54213	13174
3218	54228	13157
3219	54242	13139
3220	54258	13122
3221	54274	13105
3222	54290	13088
